	date	category	content	sentiment_score
173	2022-03-14	Finance	federal prison compassionate releases soared 2020 compassionate release cases federal prison went almost non existent hundreds people released . reason covid 19 also ability prisoners get court efforts.	-0.11838058
174	2022-03-14	Finance	end globalization russia russians means russians lived western luxuries travel 21st century economy tolerate end globalization russia	0.027648447
175	2022-03-14	Finance	philippines ayala corp. boosting spending .4 billion 2022 earnings rebound ayala corp. philippines oldest conglomerate increasing spending 25 percent year bankroll investments real estate renewable energy telecom projects.	0.93896043
176	2022-03-14	Finance	china e commerce giant jd acquire courier company deppon .4 billion jd logistics logistics arm chinese e commerce giant jd.com buying majority stake domestic courier company deppon logistics 9 billion yuan .42 billion.	0.084132195
177	2022-03-14	Finance	fuel hedges assist alaska air group earnings 2022 shares alaska air group observing downtrend due rising benchmark prices macroeconomic uncertainty triggered russia ukraine war . stock lost .5 billion market capitalization since february 2020 despite multiple rounds payroll support assistance ...	-0.9813941
178	2022-03-14	Stock Market	industrial company better bet general electric stock believe 3m stock currently attractive pick general electric stock despite 3m comparatively higher valuation . mmm stock trades 2.3x trailing revenues compared 1.3x ge stock . believe valuation gap justified given 3m superior revenue growth ...	0.4662856
179	2022-03-14	Stock Market	railcar company may offer better returns norfolk southern stock think trinity stock provider railcar products services currently better pick compared norfolk southern stock given comparatively lower valuation better prospects . nsc stock trades 6.2x trailing revenues compared 1.8x trn stock ...	0.5580507
180	2022-03-14	Cryptocurrencies	sell tesla billionaire elon musk issues inflation advice price bitcoin ethereum dogecoin plummet tesla billionaire elon musk said still owns sell bitcoin ethereum dogecoin advising people hold dollars inflation high ...	0.024576135
181	2022-03-14	Cryptocurrencies	biden executive order fuel bank bitcoin boom americans want crypto banks us president joe biden recent executive order cryptocurrency help banks get comfortable world crypto meet demand many americans get bitcoin cryptocurrencies directly banks.	0.04205387
182	2022-03-14	Finance	children entitled retirement savings hard work often learned struggling . teach children live within means always supplement means.	-0.14987409
183	2022-03-14	Finance	reverse estate planning thing good strategy families sometimes tax family wealth increased assets first flow younger generation older generation.	0.024756929
184	2022-03-14	Stock Market	one top 5 worst starts year stocks bonds start 2022 one worst history stocks bonds . however past calendar year returns positive lot often even historically bad starts year.	-0.51212114
185	2022-03-14	Cryptocurrencies	cryptocodex bitcoin crypto braced huge week price ethereum bnb xrp solana cardano terra luna avalanche swing following excerpt daily cryptocodex email newsletter . sign free ...	0.016257634
186	2022-03-14	Finance	coatue taps ex index vc sarah cannon lead european startup investing push coatue hired sarah cannon investor known involvement notion slack lead first ever london office . cannon recently left vc firm index ventures eye launch startup fund.	0.053172737
187	2022-03-14	Stock Market	inflation surging 7.9 percent stocks benefiting inflation u.s. hit fresh 40 year highs consumer price index published bureau labor statistics rising 7.9 percent february compared year ago marginally ahead expectations . marks increase 7.5 percent inflation rate seen january . month month ...	0.62173814
188	2022-03-14	Stock Market	stock 2.25 percent yield sells less book american international group named top 10 dividend paying financial stock according dividend channel published recent dividendrank report.	0.20378093
189	2022-03-15	Finance	run walk buy treasury bonds paying 7 percent beat inflation inflation looking like cool anytime soon u.s. treasury bonds paying 7 percent . cash need year great place park.	0.0989549
190	2022-03-15	Finance	tom brady retirement remorse retirement planning questions asking tom brady back . us open multimillion dollar contract return work us must financially plan retirement . must prepare living retirement . brady retirement remorse risk us . plan life ahead.	-0.05210517
191	2022-03-15	Finance	women managers face disparities pay challenges advancing careers says gao report full time women managers paid 71 percent less male managers women taking average 583 per year compared estimated 560 male manager study found.	-0.8846084
192	2022-03-15	Finance	ncaa vs. taxation colleges caught middle professor richard schmalbeck duke university law school discusses college sports taxation including potential effect compensation coaches athletes colleges tax exempt status.	0.019130085
193	2022-03-15	Stock Market	ukrainian born max levchin donates refugees keeps affirm course despite 84 percent drop stock affirm ceo discusses experience ukrainian immigrant thinks market getting wrong affirm.	-0.021318793
194	2022-03-15	Finance	seized russian oligarchs assets could used ukraine aid senate bill ought seize ill gotten luxuries put use helping ukraine sen. whitehouse said bill garnered bipartisan support house senate.	0.891134
195	2022-03-15	Finance	medicare cover acupuncture medicare cover acupuncture depends.	0.012220851
196	2022-03-15	Finance	wall street experts predict stagflation means investors u.s. economy investors surveyed bank america predict permanent inflation bear market.	-0.9353078
